id,show_id,type,title,director,cast,country,date_added,release_year,rating,listed_in,description,duration_int,duration_type
ts2799,s2799,tv show,the musketeers,,,united kingdom,2016-05-14,2014,tv-14,"action, adventure, drama","breathing new life into the classic novel by alexandre dumas, the musketeers is packed with action, adventure and romance. set on the streets of 17th-century paris, where law and order is more an idea than reality, the series follows the horse riding, sword-wielding musketeers athos, aramis and porthos. far more than king louis xiii's personal bodyguards, they ultimately stand resolutely for social justice: for honor, for valor, for love and for the thrill of it.",3,seasons
ts2800,s2800,tv show,atlantis,,,united kingdom,2016-05-08,2013,tv-pg,"action, adventure, drama","ancient greek myths and legends are brought to life in this thrilling fantasy drama. jason wakes up on the shores of a strange land. a wondrous place; a world of bull leaping, of snake haired goddesses and vast palaces - this is the lost city of atlantis.",2,seasons
ts2801,s2801,tv show,pride and prejudice,,,united kingdom,2016-05-04,1995,tv-14,"classics, drama, history","this is the definitive pride and prejudice starring colin firth and jennifer ehle. witty elizabeth bennet charms smouldering, haughty darcy against a backdrop of a picture postcard countryside, small-town assembly rooms and stately english homes.",1,season
ts2802,s2802,tv show,bakuman,,,japan,2016-05-01,2010,tv-14,"anime, comedy, drama","the creators of death note return with this inspiring tale about the power of dreams. students mashiro and takagi aspire to become professional manga artists. as they team up to pursue their goal, the pair learns what it takes to make it in the manga industry, sharing laughs, tears, romance, the devastation of failure and the glory of success along the way.",3,seasons
ts2803,s2803,tv show,being erica,,,canada,2016-05-01,2009,tv-14,"comedy, drama, international","after landing herself in the hospital, erica enlists the help of a therapist who seems to know all about her. with the help of dr. tom, erica is able to go back in time and change things in her past - so that her present life might turn out better.",4,seasons
ts2804,s2804,tv show,dead boss,,,united kingdom,2016-05-01,2012,tv-14,"comedy, crime, international","when helen stephens is falsely imprisoned for the murder of her boss, she knows it's only a matter of time before this mistake will be sorted. against a backdrop of life in broadmarsh prison, helen fights to prove her innocence by finding the real killer.",1,season
ts2805,s2805,tv show,epitafios,,,,2016-05-01,2005,tv-ma,"crime, drama, latino",a former cop and his psychiatrist ex-lover must team up in the hunt for a serial killer who is linked to their past in this series.,2,seasons
ts2806,s2806,tv show,in the flesh,,,united kingdom,2016-05-01,2013,tv-14,"drama, horror, international","a war breaks out as humans battle to rid the planet of brain eating zombies. after the living win, scientists subdue the zombies and release these partially deceased syndrome (pds) sufferers back into the community.",2,seasons
ts2807,s2807,tv show,jane eyre (2006),,,"united kingdom, united states",2016-05-01,2006,tv-pg,"drama, history, international","the classic saga is brought vibrantly to life in this lavish and passionate adaptation of charlotte bronte's novel. after a wretched childhood as an orphan, jane eyre falls in love with the brooding mr. rochester and discovers the dark secrets of his past.",1,season
ts2808,s2808,tv show,the mighty boosh,,,united kingdom,2016-05-01,2004,tv-14,"comedy, international","the mighty boosh is a multi-award-winning, bizarre comic fantasy with music, pop culture, animated sequences, puppets and special effects. the show follows vince noir and howard moon as they dream of a better life. these dreams are constantly frustrated by a string of wacky events and characters. a wild journey in the artic tundra and a run-in with a funky merman are just a few of the adventures that make mighty boosh unlike any show on television.",3,seasons
ts2809,s2809,tv show,uncle,,,united kingdom,2016-05-01,2012,tv-14,"comedy, international, sitcom","andy is a depressive man-child who is made to look after his neurotic nephew, errol, after family circumstances force them together. not a natural with kids or responsibility, he tries to keep his nephew out of trouble while being knee deep in it himself.",2,seasons
ts2810,s2810,tv show,fear factor,,,united states,2016-04-28,2011,tv-14,"adventure, reality","fear factor is the competition reality show in which contestants must decide if they have the guts and determination to face their fears while outpacing the competition. this hit tv series is back and ready to challenge teams of two to compete for up to $50,000.",7,seasons
ts2811,s2811,tv show,deadbeat,,,united states,2016-04-20,2013,tv-14,"comedy, sitcom","kevin pacalioglu (series star tyler labine) may have no money and no clue, but he can see dead people, so that’s pretty cool. faced with a constant stream of stubborn spirits, pac goes to whatever lengths require the least amount of effort to help new york city’s most frivolous ghosts finish their unfinished business.",3,seasons
ts2812,s2812,movie,my mad fat diary,,,united kingdom,2016-04-09,2013,3 seasons,"comedy, drama, international","my fat, mad teenage diary takes a warm, hilarious and honest look at teenage life from the perspective of an overweight sixteen-year-old girl in mid 90s lincolnshire.",,
ts2813,s2813,tv show,descendants of the sun,,,south korea,2016-04-08,2016,tv-14,"action, adventure, drama","some relationships are fated to despite the challenges of time and place. yoo si jin (song joong ki), the leader of a special forces unit, meets trauma surgeon kang mo yeon (song hye kyo) in a hospital emergency room after si jin and his second-in-command, seo dae young (jin goo), chase down a thief on their day off. si jin is immediately smitten with mo yeon, and he asks her out on a date. but si jin keeps getting called to duty when he is with mo yeon, and the two also realize that they have conflicting views about human life (he will kill to protect his country and she has to save lives at all costs). they decide to break off their budding relationship as a result. dae young also tries to break off his relationship with army doctor yoon myung ju (kim ji won) because her father, lt. general yoon (kang shin il), thinks si jin is a better match for his daughter. si jin and dae young are then deployed to the fictional war-torn country of urk on a long-term assignment of helping the united nations keep peace in the area. after repeatedly being passed over for a promotion because of her lack of connections, mo yeon gives up performing surgeries, loosening her principles somewhat to become a celebrity tv doctor and caring for vip patients at the hospital. but when she refuses the sexual advances of the hospital chairman, mo yeon is picked to lead a medical team to staff a clinic in urk! there, mo yeon unexpectedly reconnects with si jin. ""descendants of the sun"" is a 2016 south korean drama series directed by lee eung bok. the entire series was pre-produced prior to airing, which is a departure from how korean dramas are typically produced. the stars and production team spent one month in greece to film much of the series' storyline. the drama also is the first project for song joong ki after finishing his mandatory two-year military service.",1,season
